"fnessays";"content"
"data5_12.txt";"Kashyap klassifiziert Metadaten nach dem Ausmaß wie erfolgreich diese den Inhalt  Daten und Information  der Informations-/Datenbasis bei multimedialer Verwendung beschreiben können. Hierbei ist der Grad der Abstraktion des Inhaltes ein einflussreicher Faktor. Nach Kashyap können Metadaten zunächst content-independent und dependent sein. Im ersten Fall besteht keine Verbindung zwischen der Information und dem Inhalt selbst (Bsp: Änderungsdatum, etc.), wogegen dependent metadata von dem Inhalt den sie beschreiben abhängen (Bsp: Dokumentengröße, etc.). Eine weitere Kategorisierung sind Direct content-based und content-descriptive Metadaten. Erstere hängen beispielsweise als Volltext Indizes direkt von der Datengrundlage ab. Im zweiten Fall beschreiben die Metadaten zwar den Inhalt, werden aber nicht direkt verwendet (Bsp: die Beschreibung des Duftes eines Bildes, das eine Blume enthält). Die Verwendung dieser Metadaten setzt spezifisches Wissen voraus. Eine weitere Kategorisierung erfolgt in Domain-independent und Domain-specific Metadaten. Die Unabhängigkeit des ersten Typs wird durch die Isolierung der Information von der Applikation erreicht. Die Zweite wird in einer für eine Applikation typischen Form beschrieben und setzt somit auch die Kenntnis des entsprechenden Vokabulars voraus. "
"data5_13.txt";"Unter Metadaten versteht man  Daten über Daten welche den Dateninhalt anhand eines bestimmten Vokabulars beschreiben (Semantik!!). Laut Kashyap werden die Klassifikationen von Metadaten wie folgt definiert. Inhaltsunabhängige Metadaten: Diese Art von Metadaten beinhalten Informationen welche nicht vom Inhalt des verfolgten bzw. verknüpften Ziels/Gewinn abhängen. Beispiele dieser Metadaten wären Location, Modifikationsdatum eines Dokuments oder aber Daten von Sensoren mit welchen man photografische Bilder aufnehmen kann. Trotz dieser Unabhängigkeit dem Kontext gegenüber, werden diese Metadaten als nützlich empfunden um die physischen Locations und deren Aktualität ausfindig zu machen. Inhaltsabhängige Metadaten: Folgende Metadaten sind vom Inhalt her stark vom erreichbaren Ziel abhängig. Beispiele dazu wären die Größe eines Dokuments, die Anzahl der unterschiedlichen Farbmöglichkeiten, die Reihen der Zeilen, sowie die Anzahl der Spalten. Inhaltsabhängige Metadaten können wiederum unterteilt werden in. Direkt-Inhaltsabhängige-Metadaten; direkt auf den Inhalt des Ziels gestützt. Inhaltsbeschreibende Metadaten; beschreibt den Inhalt des unabhängig vom endgültigem Gebrauch. Domänenunabhängige Metadaten; erfassen präsente Informationen unabhängig von deren Anwendung. Domänenspezifizierte Metadaten; erfassen präsente Informationen abhängig von deren Anwendung. Alles in allem können Metadaten schon im vorhinein berechnet werden und eventuell in Datenbank gespeichert werden, der die Berechnung erfolgt erst bei einer möglichen Nutzung bzw. einem bevorstehenden Gebrauch. "
"data5_14.txt";"Metadaten werden meistens als Daten über Daten definiert. Der Grad der Abstraktion, auf dem der Inhalt der Werte gefangen genommen wird, ist sehr wichtig. Das Kriterium von Kashyap, das wir verwenden, um Metadaten zu klassifizieren, wird hier erklärt. Inhalt-unabhängige Metadaten: Dieses Typus nimmt Informationen ein, die nicht vom Inhalt des Wertes abhängen, mit dem sie verbunden sind. Inhalt-abhängiges Metadaten: Diese Art hängt vom Inhalt des Wertes ab, mit dem sie verbunden ist. Diese Metadaten können weiters unterteilt werden. Direkt auf Inhalt basierte Metadaten: Diese Art basiert direkt auf dem Inhalt eines Wertes. Inhalt-beschreibende Metadaten: Dieses Typus beschreibt den Inhalt eines Wertes ohne ihre direkte Anwendung. Sie bezieht häufig Nutzung von Wissen oder menschliche Vorstellung beziehungsweise das Erkennen mit ein. Domain-unabhängige Metadaten: Diese Art fängt die Informationen ein, die im Dokument unabhängig von der Anwendung oder von dem Themenbereich der Informationen vorhanden sind. Domain-spezifische Metadaten: Diese Art ist in einem Modus spezifisch für die Anwendung oder für das Themenbereich der Informationen beschrieben. Ausgaben des Wortschatzes werden in diesem Fall sehr wichtig, während die Bezeichnungen in einer Domain-spezifischen Weise gewählt werden müssen. "
"data5_15.txt";"Kashyap teilt Metadaten (grob: Daten über Daten) nach den folgenden Kategorien. Content-independent metadata: Speichert vom Inhalt des Dokuments unabhängige Information, wie zB die Speicheradresse einer Datei oder das Datum der letzten Änderung einer Datei. Content-dependent metadata: Speichert vom Inhalt des Dokuments abhängige Information, wie zB die Grösse einer Datei. Content-dependent metadata kann weiter unterteilt werden in. Direct content-based metadata basiert direkt auf dem Inhalt des Dokuments, wie zB ein Index. Content-descriptive metadata beschreibt den Inhalt des Dokuments, ohne dieses direkt zu verwenden, wie zB die Beschreibung eines Bildes durch Worte. Domain-independent metadata: Speichert Information, die vom Inhalt des Dokuments und seiner Anwendung unabhängig ist, wie zB HTML document type definitions. Domain-specific metadata: Speichert Information in einer Art, die vom Inhalt des 	Dokuments und seiner Anwendung abhängt, wie zB ein database schema. Es ist weiters zu erwähnen dass Metadaten nicht nur precomputed und gespeichert werden können. Metadaten können auch erst bei Bedarf computed werden. In diesem Fall werden die Metadaten durch die Methode ihrer Erstellung repräsentiert. "
"data5_16.txt";"Inhaltsunabhängige Metadaten: Diese Art von Metadaten beziehen sich auf Informationen, welche nichts mit dem Inhalt des Dokumentes, das sie beschreiben, zu tun haben. Diese Daten enthalten keine Informationen über den Inhalt, bestimmen aber die eindeutige Identifikation des Dokumentes, um zu prüfen, ob die enthaltenen Informationen aktuell sind. Beispiele: Ort, Modifikationsdatum eines  Dokumentes, Dokumentname, physischer Ort, Verzeichnisstruktur. Inhaltsabhängige Metadaten: welche beziehen sich auf den Inhalt des Dokumentes bzw. der Information. Beispiele Größe des Dokumentes, Maximale Zahl von Farben, maximale Anzahl der Farben, Reihen und Spalten eines Bildes. Inhaltsabhängige Metadaten können wie folgt eingeteilt werden. Direkt den Inhalt beschreibenden Daten: Diese Art von Metadaten beziehen sich direkt auf dem Inhalt eines Dokumentes. Beispiel: Volltexthinweise, welche sich auf das Dokument beziehen. Inhaltbeschreibende Metadaten: Als inhaltsbeschreibende Metadaten werden Daten bezeichnet, die den Inhalt eines Dokumentes beschreiben, aber nicht direkt im Dokument selbst enthalten sind. Oft beinhaltet  diese Art von Metadaten assoziative Informationen, welche mittels Nutzen des Wissens bzw. durch menschliche Empfindungen entstehen. Beispiel: die Bezeichnung des Duftes einer Blume nach der Betrachtung ihres Bildes. Domänunabhängige Metadaten: diese Art von Metadaten umfasst Informationen, welche im Dokument beinhaltet sind und welche zur Interpretation der Daten Verwendung finden. Beispiele: C/C++ Parse-Trees oder HTML/SGML Dokumentartdefinitionen. Domainspezifische Metadaten (Inhaltsmetadaten):  dieser Typ sind in einer Art beschrieben, welche spezifisch für die Anwendung und Fachbereich der Information ist. Als Beispiel dazu könnte etwa eine Verschlagwortung Mithilfe eines Thesaurus, kontextabhängige Schlüsselwörter etc. nennen."
"data5_17.txt";"Die Kriterien, wie Metadaten zu klassifizieren sind, haben Kashyap et al. 1995 im Buch Metadata for building the MultiMedia Patch Quilt genauer beschrieben. So lassen sich Rückschlüsse ziehen in welchem Ausmaß Metadaten erfolgreich die zugrunde liegenden Informationen beschreiben. Ein wesentlicher Punkt ist der Grad der Abstraktion. Um den semantischen Inhalt von Metadaten herauszufiltern ist es wichtig anwendungs- und/oder bereichsspezifische Informationen zu verwenden. Metadaten haben 2 wesentliche Vorteile: Einerseits erlauben sie die Abstraktion von wichtigen Details, wie zB Format oder Datenorganisation, und halten Informationen über die zugrunde liegenden Daten, ohne zu sehr zu spezifizieren, fest. Andererseits ermöglichen Metadaten die Darstellung von Bereichswissen welches die zugrunde liegenden Daten beschreibt. Dies hilft den Informationsüberfluss zu minimieren. Kashyap et al. definieren folgende 6 Klassifikationen. Content-independent metadata sind Metadaten die nicht im direkten Zusammenhang mit dem Dokument stehen (zB: Datum des Dokuments, Ablageort, usw.). Content-dependent metadata hingegen beschreiben die Inhalte respektive Struktur des Dokuments (zB: Größe des Dokuments, Anzahl der Spalten, usw.). Dieser Bereich kann noch weiter aufgegliedert werden in erstens Direct content-based metadata. Sie beschreiben Strukturen denen die Inhalte zu Grunde liegen (zB: Indizes, Verweise, usw.). Zweitens Content-desciptive metadata. Es werden die Inhalte beschrieben ohne genaue Referenz auf Ihren Nutzen (zB: Beschreibung des Duftes einer Blume auf einem Bild). Domain-independent metadata beschreibt Informationen im Dokument unabhängig von Anwendung oder Sparte (zB: document type definitions). Die letzte Untergruppe ist Domain-specific metadata. Diese Metadaten beschreiben mit bereichsspezifischem Vokabular die Anwendung und/oder Sparte des Dokuments (zB: Flächenwidmungsinformationen in GEO Informationssystemen). "
"data5_18.txt";"Metadaten werden als Daten über Daten beschrieben. Sie gelten als Erweiterung des Konzepts in strukturierten Datenbanken und beschreiben den Informationskontext individueller Datenbanken.  Sie können beschreibend sein oder die Zusammenfassung des Inhalts der Datenbank. Kashyap klassifiziert Metadaten nach dem Grad der erfolgreichen Erfassung von Dokumenteninhalten. Dadurch kann eine Aufgliederung wie folgt durchgeführt werden, die jedoch nur ein Beispiel unter vielen ist. Inhalt-unabhängige Metadaten: Dieser Typ von Metadaten erfasst Informationen, die nicht vom Inhalt des Dokuments abhängen, zB Stelle des Dokuments, Änderungsdatum des Dokuments. Inhalt-abhängige Metadaten: Dieser Typ erfasst Informationen, die vom Inhalt des Dokuments abhängen, zB Grösse des Dokuments, Anzahl der Zeilen und Reihen,  Anzahl der Farben. Direkt Inhalt-basierte Metadaten: Diese Metadaten basieren direkt auf den Inhalten des Dokuments, zB Volltext-Indizes basierend auf dem Text des Dokuments, seitenverkehrte Bäume und Vektoren des Dokuments. Inhalt-beschreibende Metadaten: Hier werden Inhalte eines Postens beschrieben, ohne ihre direkte Benützung notwendig zu machen. Es wird Wissen vorausgesetzt oder die menschliche Wahrnehmung, zB textbasierte Kommentare, die die Inhalte eines Bildes beschreiben. Domain-unabhängige Metadaten: Dieser Typ von Metadaten erfasst die Information eines Dokuments unabhängig von der Applikation bzw. des jeweiligen Themas, zB C/C++ parse trees, HTML/SGML Dokumentendefinitionen. Domain-spezifische Metadaten: Metadaten dieses Typs werden beschrieben in einer spezifischen Art der Applikation. Das Vokabular ist in diesem Fall sehr wichtig, zB Flächendeckung der GIS Domain. "
"data5_20.txt";"Als Metadaten bezeichnet man Daten über Daten. Kayshyap unterscheidet dabei folgende Klassen von Metadaten. Content-independent metadata: beinhaltet Information, die unabhängig vom Inhalt der Daten sind; ein Beispiel dafür wäre das Änderungsdatum oder der Speicherort. Content-dependent metadata: beinhaltet Information, die abhängig vom Inhalt der Daten ist; beispielsweise die Größe des Dokuments. Direct content-based metadata: direkt abhängig vom Inhalt, z.B. ein textbasierender Index. Content-descriptive metadata: beschreibt den Inhalt ohne direkte Nutzung; z.B. wird der Duft einer Blume in einem Bild angezeigt. Domain-independent metadata: enthält Information über das Dokument, unabhängig von der Anwendung; z. B. eine HTML Definition. Domain-specific metadata: beschreiben eine spezielle Art der Domain. Die Auswahl eines Vokabels ist sehr wichtig, da es Rückschlüsse auf die Domain geben soll. Metadaten können entweder vorerstellt werden und dann abgelegt werden oder sie werden dann erzeugt, wenn sie gebraucht werden."
"data5_21.txt";"Die Klassifikation von Metadaten nach Kashyap ist wie folgendes. Inhalt-unabhängige Metadaten  erfassen Informationen, die nicht vom Inhalt der dazugehörigen Anlagen abhängt. Beispiele sind Aufstellung, Modifizierung des Datums eines Dokumentes und der Art  des Aufnehmers für ein fotographisches Bild.  Es gibt keinen Informationsgehalt, der durch diese Metadaten erfasst wird. Aber diese konnten noch nützlich für Wiederherstellung der Anlagen und für die Überprüfung der Informationsaktualität sein. Inhalt-abhängiges Metadaten hängen vom Inhalt der Anlagen ab, auf den sie sich bezieht, z. B Größe eines Dokumentes, Höchstzahl von Farben, Zahl von Reihen, Spaltenzahl eines Bildes. Inhalt-abhängige Metadaten können weiter unterteilt werden  in. Direkt Inhalt-abhängig basierendes  Metadaten   basieren direkt auf dem Inhalt einer Anlage.  Beispiele sind der auf Volltextindex basierende Dokumententext, umgekehrte Baum- und Dokumentvektoren. Inhalt -beschreibende Metadaten  beschreiben den Inhalt einer Anlage ohne ihre direkte Anwendung.  Sie ist oft  für Verwendung von Wissen oder menschlicher Vorstellung oder Erkennen eingesetzt, z. B.  Bedeutung des Duftes von einem  Blumenbild.  Ein anderes Beispiel ist die Textkommentare, die den Inhalt eines Bildes beschreiben. Bereich-unabhängiges Metadaten erfassen die Informationen, die im Dokument vorhanden und  vom Anwendung - oder Themenbereich der Informationen unabhängig sind, z.B. die C/C++ Syntaxbaum und Typendefinition von HTML-/SGML Dokumenten. Bereich-spezifisches Metadaten sind in gewissem Sinne spezifisch zum Anwendung- oder Themenbereich der Informationen beschrieben.  Ausgaben des Wortschatzes sind in diesem Fall sehr wichtig, wie die Bezeichnungen in einer bereichsspezifischen Weise ausgewählt werden müssen, z.B. Geländerrelief, Landabdeckung vom GIS  Bereich, Bereich und Bevölkerung vom Zählungsbereich.  Im Fall der strukturierten Daten ist das Datenbankschema ein Beispiel solchen Metadaten.  Ein anderes interessantes Beispiel ist Bereich-spezifische Ontologie, von denen Bezeichnungen als Wortschatz verwendet werden können, um Metadaten spezifisch zu diesem Bereich zu konstruieren.  "
"data5_22.txt";" Kashyap klassifiziert Metadaten wie folgt. Inhalts-unabhängige Metadaten: Dieser Typ Metadaten erfasst Informationen, die vom Inhalt der Assets, mit denen sie verbunden sind, unabhängig sind, wie z.B. Ort, Modifikationsdatum des Dokuments usw. Diese Art Metadaten erfassen keine content- abhängige Informationen, können aber dennoch für Abfrage- und Wiederherstellungsprozesse sowie zur Kontrolle nützlich sein (z.B. in Bezug auf die Aktualität eines Dokuments o.ä.). Inhalts-abhängige Metadaten: Dieser Typ hangt vom Inhalt der verbundenen Assets ab. Beispiele sind die Grösse eines Dokuments, die maximale Anzahl an Farben, Zeilen und Spalten eines Bildes usw. Inhalts- abhängige Metadaten können folgendermassen weiter untergliedert werden. Direkt auf dem Inhalt basierende Metadaten: Dieser Typ Metadaten basiert direkt auf dem Inhalt eines Assets. Beispiele sind auf dem Text aufgesetzte Voll-Text- Indizierungen oder Dokumenten- Vektoren. Inhalts-beschreibende Metadaten: Dieser Typ beschreibt die Inhalte eines Assets, ohne direkt auf die Verwendung der Inhalte einzugehen. Oftmals bedarf es der Verwendung und Anwendung von Wissen oder menschlicher Perzeption  bzw. Kognition. Ein Beispiel sind Text- Anmerkungen, die den Inhalt eines Bildes beschreiben. Bereichs-unabhängige Metadaten: Dieser Typ Metadaten erfasst  im Dokument inhärente Informationen, die unabhängig von Applikationen oder Subjekt-Domains der Informationen sind, wie z.B. C/C++  Parse-Trees u. HTML/SGML Dokumententyp-Definitionen. Bereichs-spezifische Metadaten: Metadaten dieses Typs sind auf eine spezielle Art und Weise spezifiziert, die verbunden ist mit einer Anwendung oder dem jeweiligen Bereich, aus dem die Information stammt. Daher ist ein adäquates Vokabular von sehr grosser Bedeutung, wie z. B. im Falle bereichs-spezifischer Ontologien   "
"data5_24.txt";"Metadaten werden als Daten von Daten definiert. Sie gelten als Erweiterung des Konzepts in strukturierten Datenbanken und beschreiben den Informationskontext individueller Datenbanken. Kashyap klassifiziert Metadaten nach dem Grad der erfolgreichen Erfassung von Inhalten von Dokumenten. Durch diese Aufteilung erhält Kashyap 6 verschiedene Typen von Metadaten. Content-independent metadata: Dieser Typ erfasst Informationen die nicht vom Inhalt des Dokumentes abhängen. Bsp: Standort des Dokumentes, Datum des Dokumentes. Content-dependent metadata: Dieser Typ erfasst Informationen die vom Inhalt des Dokumentes abhängen. Bsp: Größe des Dokumentes, Anzahl der Zeilen,  Max. Anzahl an Farben. Direct content-based metadata: Diese Metadaten basieren direkt auf den Inhalten des Dokumentes. Bsp: Volltext-Indizes des Textes, inverte Bäume, Vektoren des Dokumentes. Content-descriptive metadata: Hier werden Inhalte eines assets beschrieben, ohne ihren direkten Zusammenhang. Dies beinhaltet den Gebrauch von Grundkenntnissen, oder die menschliche Wahrnehmung. Bsp: Textbasierte Kommentare, die die Inhalte eines Bildes beschreiben. Domain-independent metadata: Dieser Typ von Metadaten erfasst die Information eines Dokumentes unabhängig von der Applikation bzw. des jeweiligen Themas. Bsp: C/C++ parse trees, HTML/SGML Dokument extensions. Domain-specific metadata: Diese Metadaten beziehen sich direkt auf die Applikation oder des jeweiligen Themas. Vokabulare Inhalte werden in diesem Fall sehr wichtig. Bsp: Flächendeckung der GIS domain. "
"data5_25.txt";"Kashyap teilt Metadaten folgendermaßen ein. Kontent unabhängige Metadaten: Dieser Typ von Metadaten beinhaltet Informationen, die nicht von den darunter liegenden Daten abhängen. Beispiel: Speicherort. Diese Daten können dazu genutzt werden, um zu erfahren, ob die Daten aktuell sind oder nicht. Kontent abhängige Metadaten: Diese Metadaten sind vom Inhalt der darunter liegenden Daten abhängig. Beispiel: Dokumentgröße. Kontentabhängige Metadaten können wie folgt weiter unterteilt werden in. Direkt kontentabhängige Metadaten: Dieser Typ von Metadaten ist direkt vom Inhalt der Daten abhängig. Ein Beispiel dafür sind Volltextindizes, die auf dem Text des Dokuments basieren. Kontent beschreibende Metadaten: Diese Metadaten beschreiben den Kontent der Daten. Sie beinhalten oft menschliches Wissen. Ein Beispiel ist die schriftliche Beschreibung eines Gemäldes. Domain unabhängige Metadaten: Die Metadaten beinhalten Informationen, die im Dokument vorhanden sind, unabhängig von dem Subject Domain der Daten. Beispiel: HTML/SGML Dokumententypbeschreibung. Domain spezifische Metadaten: Diese Metadaten beschreiben den Subject Domain der Information. Die Verwendung von richtigem Vokabular ist bei dieser Art von Metadaten sehr wichtig. Beispiel: Datenschema von strukturierten Datenbanken.  "
"data5_26.txt";"Kashyap klassifiziert Metadaten folgendermaßen. Kontent unabhängige Metadaten: Sie beinhalten Informationen, die nicht von den darunter liegenden Daten abhängen. Mit diesen Daten kann die Aktualität herausgefunden werden. Bsp: Änderungsdatum. Kontent abhängige Metadaten: Diese Metadaten sind vom Inhalt der darunter liegenden Daten abhängig. Bsp: Dokumentengröße. Direkt kontentabhängige Metadaten: Sie hängen direkt vom Inhalt der Daten ab. Bsp: Textindizes. Kontentbeschreibende Metadaten: Sie beschreiben den Kontent der Daten. Oft beinhalten sie menschliches Wissen und Intuition. Bsp: Beschreibung eines Bildes. Domain unabhängige Metadaten: Sie beinhalten Informationen, die unabhängig von der Domain in den Daten vorhanden sind. Bsp: pars trees von C/C++. Domain beschreibende Metadaten: Sie beschreiben die Domain, aus der die Daten stammen. Es ist wichtig, die richtige Sprache zu verwenden, da die Informationen domainabhängig sind. Bsp: Datenbankschema von Datenbanken. "
"data6_01.txt";"Latent Semantic Analysis (LSA) ist eine automatische mathematische/statistische Technik um Relationen im Kontext von gebrauchten Wörtern zu extrahieren und abzuleiten. Um dies zu ermöglichen sind mehrere Schritte notwendig. Zuerst wird der Text als Matrix dargestellt. Dabei steht jede Reihe für ein einzelnes Wort und jede Spalte für einen Absatz. Jede Zelle enthält die Häufigkeit mit welchen das Wort vorkommt. Dann wird jede Zellhäufigkeit mit einer Funktion gewichtet. In dieser Funktion sind sowohl die Wortwichtigkeit im jeweiligen Absatz als auch das Ausmaß des Informationsgehaltes zum Gesamtinhalt enthalten. Im dritten Schritt findet eine Zerlegung der Matrix mittels einer Faktorenanalyse statt. Die rechteckige Matrix wird dabei in das Produkt von drei weiteren Matrizen zerlegt. Die erste Matrix repräsentiert die Originalreihe als Vektor der abgeleiteten Faktorwerte. Die zweite beschreibt die Originalspalte als Vektor der abgeleiteten Faktorwerte und die dritte ist eine diagonale Matrix welche die abgeleiteten Werte enthält. Multipliziert man die drei Matrizen so erhält man wieder die Originalmatrix. "
"data6_02.txt";"Im ersten Schritt wird der Text in eine Matrixform umgewandelt, in welcher einer jeden Zeile ein eindeutiges (unique) Wort zugeordnet wird und jede Spalte eine Textpassage beinhaltet. Die Werte in den einzelnen Zellen geben wiederum die Häufigkeit an, mit der das entsprechende Wort der gewählten Zeile in der betreffenden Textpassage der Spalte vorkommt. Als nächstes werden die Zellenwerte transformiert, indem in jeder Zelle die Häufigkeit mit einer Funktion, welche sowohl die Bedeutung des Wortes in der bestimmten Textpassage, als auch den Grad an Information, welche dieser Worttyp im Allgemeinen mitträgt, gewichtet wird. Im nächsten Schritt wendet LSA eine Singular Value Decomposition (SVD) bei der Matrix an. Hier handelt es sich um eine Art der Faktor Analyse, welche - genauer ausgedrückt - eine Spezialform der mathematische Generalisierung darstellt. Die Singular Value Decomposition spaltet nun die ursprüngliche rechteckige Matrix in das Produkt dreier neuen Matrizen auf. Mit Hilfe weiterer statistischer und mathematischer Transformationen kann somit nun jede Textpassage transformiert werden. "
"data6_05.txt";"LSA wird für Textanalysen benutzt. Das Ziel ist, inhaltliche Ähnlichkeiten zwischen zwei Texten zu erkennen. Mit dieser mathematischen/statistischen Methode kann man Rückschlüsse auf den erwarteten Inhalt von Texten ziehen. Diese Methode wir also verwendet um den Inhalt eines langen Texts zu extrahieren um so zu einem inhaltlich vergleichenden Ergebnis zu kommen. Die Schritte, die für diese Inhaltsanalyse durchgeführt werden müssen, sind folgende. Zuerst wird der Text in Matrixform zerlegt bzw aufgezeichnet, wobei jede Zeile für jedes einzelne Wort in ihr steht; jede Spalte steht für einen bestimmten Textteil. Damit kann man die Häufigkeit anzeigen mit der ein Wort in einer Zelle zeilen- oder spaltenweise im Text vorkommt. Durch diese Zellenbildung erfolgt dann eine Transformation. Darin wird zum Beispiel jede Häufigkeit der Wörter funktional gewichtet, d.h. es wird die Bedeutung eines Worts in einer bestimmten Textstelle untersucht, zum anderen untersucht man den Informationsgehalt eines Wortes selbst, diesmal aber ohne Kontextabhängigkeit. Im nächsten Schritt wird SVD (singular value decomposition) zur weiteren Analyse verwendet. Dabei geht die ursprüngliche, rechteckige Matrix in anderen drei Matrizen auf; die ursprüngliche Matrix wird also zerlegt. Die erste beschreibt die original Zeilenwerte, abgeleitet als ein Vektor rechtwinkeliger Faktorenwerte, die zweite beschreibt die original Spaltenwerte und die dritte ist eine diagonale Matrix, die aus der ersten und zweiten gebildet wird. Jede Matrix ist in ihre kleinste Dimension zerlegbar. Daraus läßt sich die Analyse durchführen. "
"data6_06.txt";"Grob wird die LSA in 4 Teilschritte unterteilt. 1 Schritt: Der zu untersuchende Text wird in eine Matrix übertragen. Für jedes Wort ist eine eigene Zeile gedacht, jede Reihe steht für eine Textpassage bzw. einen bestimmten Kontext. Nun wird für jedes Wort die Häufigkeit in die jeweilige Spalte (Passage) eingetragen. 2 Schritt: Nun muss die diese Matrix in eine Einwert-Matrix linear zerlegt werden. Bei dieser Art der Faktoranalyse wird die rechtwinkelige Matrix in 3 Matrixen aufgespalten. Die erste Matrix beschreibt die mit orthogonalen Faktorwerten (Relationen zu den anliegenden Werten) gewichtete/abgeleitete Matrix bezogen auf 2 Verhältnisse in den Reihen. Bei der zweiten Matrix wird dasselbe mit den Spalten gemacht. Nun haben alle Wörter einen Wert egal ob sie tatsächlich im Satz enthalten waren oder nicht. Die dritte Matrix ist eine Diagonalmatrix mit deren Hilfe man die ursprünglichen Werte der ersten beiden Matrixen wieder rekonstruieren kann. 3 Schritt: Hier wird die ursprüngliche 2 Dimensionen Matrix wieder hergestellt, jedoch nur mit Hilfe der Vektorenelemente zweier Referenzzeilen. Auch wenn also ursprünglich ein Wort in einer Zeile gar nicht vorgekommen ist, hat die Zelle einen Wert, der stark davon abhängt, in welchem Zusammenhang er mit den anliegenden Zellen stehen mag. Umso höher der Wert umso wichtiger scheint dessen Bedeutung im Kontext zu sein. Dieser Faktorwert kann jedoch nur eine Schätzung sein, wie oft ein Wort X im Zusammenhang Y vorkommt. 4 Schritt: Damit diese Zahlen also eine positive oder negative Korrelationen zwischen den einzelnen Zeilen des Textes mit den anderen Zeilen ausdrücken, muss man diese einmal anhand der Rohdaten berechnen und einmal mit den Vektoren der 2 dimensionalen Matrix. "
"data6_07.txt";"Latent Semantik Analysis (LSA) ist ein Verfahren, das zur vollautomatischen Indizierung von Texten und zum Textretrieval entwickelt wurde. Andere Verfahren funktionieren entweder sehr einfach (simples Wortmatchen) und liefern dementsprechend ungenaue Ergebnisse. Linguistische Verfahren sind zwar anspruchsvoller und versprechen dementsprechend bessere Ergebnisse, verlangen dafür aber oft Handarbeit und hohen rechnerischen Aufwand. Bekannteste Probleme sind Synonymen und Homographen, außerdem sind Wortabhängigkeiten ein Problem. Im Folgenden werden der Formalismus dargestellt, wie man die Ähnlichkeit von zwei Texten untersuchen kann. Die Lösung ist es, Dokumente und Worte werden als Vektoren im gleichen multidimensionalen Vektorraum darzustellen. Über einen Winkelvergleich der Vektoren untereinander kann die Ähnlichkeit festgestellt werden. Der erste Schritt ist, den Text als eine Matrix darzustellen, in der jede Reihe für ein einzelnes Wort steht und jede Spalte für eine Textpassage. Jede Zelle zeigt die Häufigkeit an, mit der das Wort jeder Reihe in der Textpassage erscheint. Danach werden die Zelleinträge umgeformt. Ein wichtiger Teil der Analyse ist die Vorverarbeitung der Daten. Dabei werden die Daten in eine Rohform gebracht, nämlich werden die Wörter je nach Kontext in der Matrix umgewandelt. Zuerst wird die Häufigkeit der Wörter festgehalten. Danach wird die Entropie gemessen. Das Ergebnis dieser Umformung ist, jede Anzahl des Worttyps mit der Wichtigkeit in der Textpassage zu verbinden. Im nächsten Schritt wird die Singular Value Decomposition (SVD) auf die Matrix angewendet. Dies ist eine Art von Faktoranalyse, genauer gesagt die mathematische Generalisierung, eine Art der Faktoranalyse. Bei SVD wird die rechteckige Matrix in drei Matrizen aufgespaltet. Eine Matrix beschreibt die ursprünglichen Reihenentitäten als Vektoren von abgeleiteten Faktorwerten. Eine andere die ursprünglichen Spaltenentitäten in derselben Art. Die dritte ist eine diagonale Matrix, die skalierte Werte beinhaltet, sodass wenn die drei miteinander multipliziert werden, wieder die originale Matrix. "
"data6_08.txt";"Im Text werden 9 Titel miteinander mittels LSA verglichen. Folgende Schritte werden dafür gesetzt. Als erstes wird eine Matrix erstellt, in der die Wort  zu  Wort  Bezüge dargestellt werden. Im nächsten Schritt kommt die singuläre Wertauflösung zum Zug. Hierbei wird die Matrix vom ersten Schritt in drei andere Matrizen aufgeteilt. Das Produkt dieser drei Matrizen ist wiederum die erste Matrix. In zwei dieser Matrizen werden die ursprünglichen Reihenentitäten als Vektoren von den abgeleiteten Werten dargestellt. Die dritte Matrix die aus der Ur-Matrix folgt ist eine diagonale Matrix, die multipliziert mit den anderen zwei Matrizen wiederum die Ur-Matrix ergibt. Bei der Ableitung von der Ur-Matrix kommt es beim LSA-Verfahren jedoch zu Rundungsfehlern. "
